Perusahaan,Tahun,TOBINQ,PDEBT,SIZE,LEV,LIQ,INTCOV,PROF,DR,GROWTH,FIRMAGE,y1,y2,y3,y4,y5,i1,i2,i3,i4,i5,i6,i7,i8,LogTobinsQ,LnTobinQ,Total Assets,LogAssets,MarkCap,LogMarkCap,LogAge,InterestExp,TotalDebt,AveInterestRate,FreeCashFlow
60,2011,0.489032282,0,8.234627916,0.841964197,0.992807263,0.130746139,0.585406839,0,0.80258094,6,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.310662472,-0.715326776,171643719,8.234627916,47551554,7.677164714,0.77815125,13137556,144517866,0.090906103,171643719
60,2012,0.500393323,0,8.634134898,0.378616839,1.038480144,0.64292573,0.02475281,0,0.277584133,7,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.300688494,-0.692360844,430660359,8.634134898,45028893,7.65349127,0.84509804,6853623,163055264,0.042032516,430660359
60,2013,0.62805681,0,8.742540326,0.418932096,1.007396911,0.048267196,0.034526689,0,0.081006105,8,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.202001071,-0.465124655,552764732,8.742540326,101315009,8.005673787,0.903089987,921186,231570888,0.003977987,552764732
61,2009,0.554559726,1,8.718329561,0.109395963,1.570114238,3.247,0.036167531,0,0.059350046,14,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.256051674,-0.589580767,522792756,8.718329561,222708310,8.347736422,1.146128036,5823259.316,57191417,0.101820511,522792756
61,2010,0.937766606,1,8.720724191,0.130904829,1.144876094,6.881,0.105195525,0,0.115157848,15,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.027905237,-0.064254182,525683313,8.720724191,416367710,8.619477042,1.176091259,8036554.571,68814484,0.1167858,525683313
61,2011,0.684497451,1,8.792480933,0.266343769,1.006674283,8.806,0.163667596,0,0.108374122,16,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.164628165,-0.379070358,620127418,8.792480933,300172070,8.47737028,1.204119983,11525637.52,165167074,0.06978169,620127418
61,2012,0.857717996,1,8.981837596,0.371505849,0.771630505,4.454,0.073689252,0,0.203380184,17,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.066655478,-0.15347991,959041931,8.981837596,353428405,8.548301451,1.230448921,15866879.88,356289687,0.044533649,959041931
61,2013,0.848269686,1,9.110614327,0.583758017,1.051243373,1.757,0.056482047,0,-0.170786101,18,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.071466053,-0.164556667,1290073121,9.110614327,251757220,8.400981934,1.255272505,41471810.47,753090527,0.055068825,1290073121
62,2009,2.028206197,1,10.43743495,0.491731785,0.149089367,2.845,0.132371455,0,0.273790605,32,1,0,0,0,0,0,0,0,0,0,0,1,0,0.307112105,0.707151756,27380095000,10.43743495,45092400000,10.65410335,1.505149978,1273934271,13463663000,0.094620184,27380095000
62,2010,1.580742151,1,10.43538692,0.37351701,0.218887617,5.591,0.172857379,0,0.071834866,33,0,1,0,0,0,0,0,0,0,0,0,1,0,0.198861034,0.457894453,27251281000,10.43538692,38546512652,10.58598509,1.51851394,842529958.9,10178817000,0.082772876,27251281000
62,2011,1.752038655,1,10.49374591,0.344113858,0.315789371,6.12,0.148198013,0,0.120614267,34,0,0,1,0,0,0,0,0,0,0,0,1,0,0.243543684,0.560780055,31170654000,10.49374591,48599776683,10.68663427,1.531478917,754808660.1,10726254000,0.070370202,31170654000
62,2012,1.544305354,1,10.54968613,0.381320552,0.270635205,5.795,0.127870959,1,0.014079959,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0.188733177,0.4345742,35455705000,10.54968613,44379351468,10.64718095,1.544068044,782356341.7,13519989000,0.05786664,35455705000
62,2013,1.149409352,1,10.60506386,0.442469027,0.327923045,2.511,0.057337019,1,0.103218848,36,0,0,0,0,1,0,0,0,0,0,0,1,0,0.060474726,0.139248204,40277626000,10.60506386,41520297095,10.61826045,1.556302501,919712863.4,17821602000,0.051606632,40277626000
63,2009,3.325193934,0,9.017621257,0.00584973,1.537856136,410.357,0.237900513,0,0.187113883,22,1,0,0,0,0,0,0,0,0,0,0,0,1,0.52181698,1.201527998,1041408834,9.017621257,4105499999,9.613366056,1.342422681,603746.7278,6091960,0.099105498,1041408834
63,2010,3.087337462,0,9.092033595,0.003707665,1.708182757,1040.511,0.211838463,0,0.138383599,23,0,1,0,0,0,0,0,0,0,0,0,0,1,0.489584103,1.127309057,1236043044,9.092033595,4581145119,9.660974049,1.361727836,251646.9879,4582833,0.054910792,1236043044
63,2011,3.215306364,1,9.189765913,0.127907024,1.796620854,32.208,0.199145367,0,0.073168701,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0.50722236,1.167922645,1547982024,9.189765913,5524999138,9.742332215,1.380211242,9571331.595,197997774,0.048340602,1547982024
63,2012,1.970031593,1,9.250884789,0.114694347,1.767896168,14.105,0.162612453,0,0.112591326,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0.294473191,0.67804958,1781905994,9.250884789,3790763300,9.578726667,1.397940009,20543077.21,204374545,0.10051681,1781905994
63,2013,2.036657715,1,9.307094646,0.100933816,1.704226679,10.834,0.11033007,0,0.062782453,26,0,0,0,0,1,0,0,0,0,0,0,0,1,0.308918047,0.711310089,2028124663,9.307094646,4189791016,9.622192361,1.414973348,20653787.71,204706361,0.100894704,2028124663
64,2009,2.02709848,1,9.564812185,0.395053708,2.307724271,3.246,0.152559289,0,0.238786083,18,1,0,0,0,0,0,0,1,0,0,0,0,0,0.306874848,0.70660545,3671235000,9.564812185,7123930263,9.852719659,1.255272505,172544978.4,1450335000,0.118969051,3671235000
64,2010,2.649669519,1,9.652731822,0.442249671,0.840223074,3.694,0.116219898,0,0.217885337,19,0,1,0,0,0,0,0,1,0,0,0,0,0,0.42319171,0.974434922,4495022000,9.652731822,10840763443,10.03505987,1.278753601,141421494.3,1987922000,0.071140364,4495022000
64,2011,1.587491789,1,9.693383398,0.453446347,1.321254012,2.225,0.066995202,0,-0.032966565,20,0,0,1,0,0,0,0,1,0,0,0,0,0,0.200711488,0.46215528,4936093737,9.693383398,6318616407,9.800621991,1.301029996,148626784.7,2238253673,0.066403012,4936093737
64,2012,1.420045919,0,9.74650453,0.454785111,0.58380192,1.092,0.023525754,0,0.244005904,21,0,0,0,1,0,0,0,1,0,0,0,0,0,0.152302388,0.350689209,5578334207,9.74650453,5017724794,9.700506838,1.322219295,120178130,2536943344,0.047371231,5578334207
64,2013,1.125150755,0,9.7552695,0.53851543,1.419530121,-1.479,-0.034524916,0,0.100005614,22,0,0,0,0,1,0,0,1,0,0,0,0,0,0.051210716,0.117917031,5692060408,9.7552695,4088516499,9.611565755,1.342422681,132872147.4,3065262361,0.043347724,5692060408
65,2009,0.466044879,0,8.745880925,0.062766479,1.22173031,214.343,0.081961033,0,1.003755336,40,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.33157226,-0.763473343,557033000,8.745880925,436800000,8.64028263,1.602059991,212999.7247,34963000,0.006092147,557033000
65,2010,0.729068358,0,9.041879217,0.069398574,1.162300783,27.133,0.070270324,0,0.829269671,41,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.13723175,-0.315987781,1101233000,9.041879217,960000000,8.982271233,1.612783857,2852025.209,76424000,0.03731845,1101233000
65,2011,0.663778673,0,9.30537303,0.253844536,1.098409681,3.723,0.032413739,0,0.604330095,42,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.177976705,-0.409806509,2020100752,9.30537303,1056000000,9.023663918,1.62324929,17587702.93,512791539,0.034297959,2020100752
65,2012,0.377369541,0,9.392172853,0.23573206,1.128254705,7.533,0.065357916,0,0.129408421,43,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.423233156,-0.974530357,2467021040,9.392172853,936000000,8.971275849,1.633468456,21404401.3,581555952,0.036805403,2467021040
65,2013,0.480688366,0,9.503370382,0.083668513,1.226936537,4.595,0.068397711,0,0.066900995,44,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.318136388,-0.732536106,3186914282,9.503370382,873600000,8.941312625,1.643452676,47438006.75,266644380,0.177907394,3186914282
66,2009,0.198405382,0,8.355168017,0.006231036,1.718567998,360.466,0.044656173,0,0.198467062,26,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.702446551,-1.617442957,226552061,8.355168017,52105088,7.716880134,1.414973348,28066.30306,1411654,0.019881857,226552061
66,2010,0.260025187,0,8.433654896,0.006438975,1.625509523,116.82,0.050271513,0,0.033344378,27,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.584984582,-1.346976779,271428156,8.433654896,67457480,7.829030113,1.431363764,116804.5198,1747719,0.066832551,271428156
66,2011,0.405445602,0,8.418448416,0.002641097,1.741222898,31.616,0.070484008,0,-0.050389459,28,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.392067406,-0.902768565,262088772,8.418448416,60944344,7.784933407,1.447158031,584294.8823,692202,0.844110364,262088772
66,2012,0.418961291,0,8.403073704,0.164532898,1.850911785,15.41,0.071013983,0,-0.151495973,29,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.377826101,-0.869976748,252972728,8.403073704,77692408,7.890378582,1.462397998,1165775.535,41622336,0.028008412,252972728
66,2013,1.392517725,0,8.412673338,0.118557614,1.909206889,5.053,0.066261615,0,-0.007566237,30,0,0,0,0,1,0,0,0,0,0,0,0,1,0.143800732,0.331113422,258626688,8.412673338,325656800,8.512760151,1.477121255,3391454.977,30662163,0.110607167,258626688
67,2009,0.359985845,0,9.494261345,0.051534446,0.782707369,23.988,0.100831302,0,-0.042337741,8,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.443714576,-1.021690569,3120767000,9.494261345,790430788,8.897863848,0.903089987,13117850.59,160827000,0.081564977,3120767000
67,2010,0.379727871,1,9.468632029,0.091308022,0.740857334,-35.027,-0.076307412,0,0.210168561,9,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.420527526,-0.968300411,2941927925,9.468632029,873926998,8.941475156,0.954242509,6409081.765,268621621,0.023859143,2941927925
67,2011,0.296857419,1,9.478794662,0.089539173,0.880253877,-1.328,-0.01825409,0,0.130570921,10,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.527452092,-1.214503325,3011581788,9.478794662,640137610,8.806273344,1,41395847.14,269654543,0.153514369,3011581788
67,2012,0.252574009,1,9.485718697,0.087660807,0.91263744,-7.676,-0.025133015,0,0.153634373,11,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.597611342,-1.376050968,3059980771,9.485718697,617871954,8.790898482,1.041392685,10019090.93,268240385,0.037351165,3059980771
67,2013,0.245292831,1,9.545842651,0.076759047,0.940429128,-7.893271462,-0.001936073,0,0.199907799,12,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.610315145,-1.405302556,3514330900,9.545842651,506543674,8.704616896,1.079181246,862000,269756691,0.003195472,3514330900
68,2009,1.317417504,1,9.659115256,0.618806395,0.424810567,-0.75,-0.063397497,0,0.020442568,21,1,0,0,0,0,0,0,0,0,0,0,1,0,0.11972343,0.275673384,4561579584,9.659115256,2144044013,9.331233696,1.322219295,385590305.3,2822734620,0.136601685,4561579584
68,2010,1.011420698,1,9.635929533,0.821620198,0.21517634,-2.166,-0.215750118,0,1.534667334,22,0,1,0,0,0,0,0,0,0,0,0,1,0,0.004931837,0.011355974,4324436591,9.635929533,5931956696,9.773197972,1.342422681,430746863.3,3553044449,0.121233176,4324436591
68,2011,0.570948124,1,10.06830122,0.504550508,0.256330058,-6.673,-0.196888966,0,0.728085512,23,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.243403349,-0.560456924,11703108250,10.06830122,1494853088,9.174598513,1.361727836,345303894.5,5904809217,0.058478417,11703108250
68,2012,0.693218005,1,10.13026368,0.460200395,0.281434895,-3.926,-0.106966773,0,0.472779516,24,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.159130166,-0.366410747,13497821569,10.13026368,960976985,8.982712987,1.380211242,367758130.7,6211702821,0.059204077,13497821569
68,2013,0.644602217,1,10.17175313,0.628509726,0.363620736,-5.982,-0.156231924,0,0.216378502,25,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.190708205,-0.439121871,14850912234,10.17175313,1619424178,9.209360619,1.397940009,387861348.4,9333942772,0.04155386,14850912234
69,2009,1.710463106,0,8.9314121,0.581432951,1.107441941,-5.417,-0.206840299,0,0.041775024,75,1,0,0,0,0,0,0,1,0,0,0,0,0,0.233113711,0.536764156,853910000,8.9314121,1312000000,9.117933835,1.875061263,32605316.6,496491411,0.065671462,853910000
69,2010,1.342465408,0,9.007649219,0.421369019,1.690259542,20.578,0.221674073,0,0.224201395,76,0,1,0,0,0,0,0,1,0,0,0,0,0,0.127903104,0.29450778,1017769000,9.007649219,1057800000,9.024403563,1.880813592,10963796.29,428856325,0.025565197,1017769000
69,2011,1.081975247,0,8.982649573,0.2415499,3.021767239,21.186,0.152766352,0,-0.212852746,77,0,0,1,0,0,0,0,1,0,0,0,0,0,0.034217325,0.078788303,960836679,8.982649573,885600000,8.947237608,1.886490725,6928325.97,232090004,0.029851893,960836679
69,2012,0.850471887,0,9.064995833,0.319471864,2.31393054,9.807,0.059241115,0,-0.14430886,78,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.070340038,-0.161963923,1161437470,9.064995833,705200000,8.848312304,1.892094603,7015891.812,371046594,0.018908385,1161437470
69,2013,0.650174931,0,9.075642453,0.257997131,2.988831292,11.228,0.112137201,0,-0.137935758,79,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.18696978,-0.430513828,1190261684,9.075642453,844600000,8.926651077,1.897627091,11887478.98,307084100,0.038710825,1190261684
70,2009,0.620522413,0,9.04560066,0.222155262,0.904789529,11.673,0.16672441,0,0.359757804,26,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.207242527,-0.477193554,1110709944,9.04560066,512500000,8.70969387,1.414973348,15864170.31,246750059,0.064292468,1110709944
70,2010,0.437046397,0,9.051291293,0.165112398,0.864185551,7.851,0.07980185,0,0.034466719,27,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.359472456,-0.827715918,1125359530,9.051291293,391550000,8.592787228,1.431363764,11438768.56,185810811,0.061561373,1125359530
70,2011,0.47979211,0,9.06778131,0.102076393,0.853405833,4.653,0.029919844,0,0.045336917,28,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.318946898,-0.734402372,1168910634,9.06778131,504300000,8.702688968,1.447158031,7516360.198,119318181,0.062994257,1168910634
70,2012,0.635047074,0,9.065881837,0.04647371,0.894816685,10.015,0.081186115,0,0.016699213,29,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.19719408,-0.45405615,1163809337,9.065881837,779000000,8.891537458,1.462397998,9434364.353,54086538,0.174430916,1163809337
70,2013,0.478554391,0,9.11826743,0.041752977,0.938407459,8.712,0.059914916,0,-0.013267585,30,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.320068695,-0.736985405,1313008175,9.11826743,656000000,8.816903839,1.477121255,9029932.736,54822000,0.164713669,1313008175
71,2009,0.446820444,0,8.499817288,0.300863073,1.128962523,1.901,0.092455846,0,0.174709231,13,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.349866964,-0.805598456,316094754,8.499817288,89600000,7.95230801,1.113943352,15373386.64,95101239,0.161652853,316094754
71,2010,0.425317845,0,8.538432744,0.187477005,1.385468655,4.19,0.148372651,0,0.155957582,14,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.371286395,-0.854918518,345487822,8.538432744,96000000,7.982271233,1.146128036,12234115.51,64771022,0.188882546,345487822
71,2011,0.465116367,0,8.571775348,0.167984607,1.559546687,5.11,0.133793137,0,0.154123257,15,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.332438378,-0.765467653,373057133,8.571775348,126400000,8.101747074,1.176091259,9767609.393,62667856,0.155863149,373057133
71,2012,0.577576547,0,8.630518652,0.1691595,1.612571849,5.564,0.126709838,0,0.09934035,16,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.23839045,-0.548914297,427089262,8.630518652,150400000,8.177247836,1.204119983,9726170.201,72246206,0.134625342,427089262
71,2013,0.510215739,0,8.57397057,0.176453822,1.781436408,5.105,0.110760106,0,-0.039544655,17,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.292246148,-0.672921625,374947593,8.57397057,126400000,8.101747074,1.230448921,8135011.753,66160936,0.12295793,374947593
72,2009,2.591365855,0,10.4350133,0.116893635,2.459973203,11.844,4.35E-10,0,0.143114231,61,1,0,0,0,0,0,0,0,0,1,0,0,0,0.413528732,0.952185094,27227847000,10.4350133,76963520000,10.88628492,1.785329835,1,3182762000,3.14E-10,27227847000
72,2010,3.215110783,0,10.48764164,0.087314201,2.700833996,24.633,8.01E-10,0,0.111226662,62,0,1,0,0,0,0,0,0,0,1,0,0,0,0.507195942,1.167861815,30735596000,10.48764164,1.19E+11,11.07696672,1.792391689,1,2683654000,3.73E-10,30735596000
72,2011,2.809340727,0,10.59163336,0.15784387,2.244793698,27.146,6.95E-10,0,0.170573106,63,0,0,1,0,0,0,0,0,0,1,0,0,0,0.448604415,1.032949839,39051108000,10.59163336,1.08E+11,11.03473333,1.799340549,1,6163978000,1.62E-10,39051108000
72,2012,1.849469375,0,10.61768611,0.19689537,2.170216856,12.172,2.94E-10,0,0.130704231,64,0,0,0,1,0,0,0,0,0,1,0,0,0,0.267047144,0.614898774,41465424000,10.61768611,80811696000,10.90747422,1.806179974,1,8164350000,1.22E-10,41465424000
72,2013,2.320346457,0,10.70511165,0.255930823,1.722079337,8.857,1.75E-10,0,0.175855549,65,0,0,0,0,1,0,0,0,0,1,0,0,0,0.365552835,0.841716509,50712106000,10.70511165,1.17E+11,11.06741362,1.812913357,1,12978791000,7.70E-11,50712106000
73,2009,1.147364671,1,9.946795242,0.45712991,2.531757551,4.03,0.191465589,0,0.241603784,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0.059701473,0.137467722,8846984000,9.946795242,8015040000,9.903905694,0.477121255,420320843.7,4044221000,0.103931225,8846984000
73,2010,1.239068225,1,10.01553382,0.37402217,1.760874494,4.057,0.143474532,0,0.201695896,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0.09309522,0.214359666,10364153000,10.01553382,10454400000,10.01929911,0.602059991,366525018.5,3876423000,0.094552379,10364153000
73,2011,0.913440308,1,10.06180825,0.332311341,1.749283613,3.467,0.104297424,1,0.062256173,5,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.039319828,-0.090537249,11529441000,10.06180825,7753680000,9.889507873,0.698970004,346839053.9,3831364000,0.09052626,11529441000
73,2012,0.771695475,1,10.1084136,0.309360568,1.719869339,4.854,0.140642564,1,-0.01794151,6,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.112554046,-0.259165269,12835524000,10.1084136,5854464000,9.76748714,0.77815125,371903790.7,3970805000,0.093659545,12835524000
73,2013,0.708674779,1,10.18499516,0.389318283,2.308809187,1.289,0.047079677,1,0.058109109,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.149553023,-0.344358562,15310704000,10.18499516,4965840000,9.695992722,0.84509804,559211016.3,5960737000,0.093815751,15310704000
74,2009,1.367562482,1,9.299517322,0.350736009,2.856740184,9.776,0.113496126,0,0.114286415,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0.135947178,0.313029945,1993046000,9.299517322,2149999980,9.332438456,0.954242509,23138604.75,699033000,0.033100876,1993046000
74,2010,0.866584263,1,9.321349007,0.341699288,1.644842091,3.668,0.12469248,0,0.08453702,10,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.062189202,-0.14319593,2095796000,9.321349007,1324999980,9.122215872,1,71245910.58,716132000,0.099487121,2095796000
74,2011,0.829616086,1,9.452491507,0.399145887,0.787198169,3.786,0.089525825,0,-0.1777447,11,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.081122836,-0.186792232,2834598202,9.452491507,1200000000,9.079181246,1.041392685,67028458.27,1131418213,0.059242867,2834598202
74,2012,0.663235352,1,9.503453107,0.453148023,1.512465451,0.574,0.031464906,0,0.055004055,12,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.178332333,-0.410625372,3187521383,9.503453107,660000000,8.819543936,1.079181246,174730073.2,1444419013,0.120969104,3187521383
74,2013,0.717105874,1,9.50529992,0.457056548,0.747034708,-0.301,-0.017992537,0,0.082355252,13,0,0,0,0,1,1,0,0,0,0,0,0,0,-0.14441672,-0.332531787,3201105000,9.50529992,810000000,8.908485019,1.113943352,191348837.2,1463086000,0.130784409,3201105000
75,2009,0.548248157,0,9.037312132,0.177623833,0.7178009,1.053,0.018524144,0,-0.293830005,17,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.26102282,-0.601027254,1089713000,9.037312132,383142750,8.583360612,1.230448921,19169990.5,193559000,0.09903952,1089713000
75,2010,0.426798954,0,9.00616771,0.170508221,0.846110395,1.346,0.01942812,0,0.536093258,18,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.369776654,-0.851442211,1014303000,9.00616771,291188490,8.464174204,1.255272505,14640416.05,172947000,0.084652616,1014303000
75,2011,1.296046308,0,9.005855928,0.139510431,0.98555107,2.103,0.038107363,0,-0.15313214,19,0,0,1,0,0,0,0,0,1,0,0,0,0,0.112620519,0.259318329,1013575088,9.005855928,1455942450,9.163144209,1.278753601,18366464.1,141404297,0.129886181,1013575088
75,2012,0.574286666,0,9.131907012,0.22147016,0.925231049,1.115,0.010618903,0,0.227806481,20,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.240871267,-0.55462659,1354899280,9.131907012,636016965,8.8034687,1.301029996,12903626.91,300069760,0.04300209,1354899280
75,2013,0.898562764,0,9.364076442,0.299248946,0.449076585,-17.773,-0.122486723,0,0.111715262,21,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.046451582,-0.106958721,2312471780,9.364076442,597702690,8.77648521,1.322219295,15936931.86,692004743,0.023030091,2312471780
76,2009,1.23183742,1,9.335198676,0.263944017,0.670927367,1.377,0.046091991,0,-0.604423162,33,1,0,0,0,0,0,0,0,0,0,0,1,0,0.090553393,0.208506892,2163708123,9.335198676,1740783462,9.240744752,1.51851394,72425283.22,571097813,0.126817651,2163708123
76,2010,1.184095356,0,9.244887168,0.24133034,0.886677256,-76.243,-0.366541048,0,0.034887082,34,0,1,0,0,0,0,0,0,0,0,0,1,0,0.073386678,0.168979071,1757466955,9.244887168,1283827803,9.108506777,1.531478917,8449087.523,424130098,0.019920981,1757466955
76,2011,0.595564166,0,9.169930701,0.315982725,0.526698675,-5.163,-0.119794822,0,0.213867847,35,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.225071441,-0.518246144,1478872391,9.169930701,1240308216,9.093529621,1.544068044,34313626.77,467298128,0.07342984,1478872391
76,2012,1.149962663,0,9.464946827,0.17037441,0.660358225,1.002,0.009995166,0,0.308644447,36,0,0,0,1,0,0,0,0,0,0,0,1,0,0.06068374,0.139729475,2917069841,9.464946827,1494203083,9.174409628,1.556302501,29098400.2,496994052,0.05854879,2917069841
76,2013,3.36392595,0,9.287680048,0.379539058,0.899201893,1.86,0.047055976,0,0.232638103,37,0,0,0,0,1,0,0,0,0,0,0,1,0,0.526846427,1.213108729,1939456520,9.287680048,4992016954,9.698276052,1.568201724,49066139.25,736099501,0.066656939,1939456520
77,2009,6.02797967,1,10.24682396,0.04998204,1.880626439,36.296,0.416748989,0,0.113144077,47,1,0,0,0,0,0,0,0,0,1,0,0,0,0.780171779,1.796411908,17653221000,10.24682396,1.23E+11,11.09124987,1.672097858,202693464.8,882344000,0.229721588,17653221000
